userId,startedAt,endedAt,sessionStartLat,sessionStartLong
gQUsX6t5hdBQ9S8UxeEnLGOQZtOXoNx7MiYZG3yWyz0=,2019-05-03 03:51:52.245 UTC,2019-05-03 03:53:17.950 UTC,37.6801,-121.721
2A4YveHHh2VfAFAfv+pmHe2u8BIqptMAYXkyWAuiXSY=,2019-05-03 03:56:29.275 UTC,2019-05-03 04:21:29.513018 UTC,37.7779,-122.4098
2txaFabek33o5u2qdaSR3wPd35MhTn7YiRajZ3vxLQA=,2019-05-03 04:04:39.323 UTC,2019-05-03 04:05:20.443001 UTC,37.8002,-122.4085
v5GBxFLrlT7Agh7Scf47gAXBirIBYtfe6bt3uR/sSgg=,2019-05-03 04:06:35.598 UTC,2019-05-03 04:06:40.881007 UTC,37.7836,-122.4056
o75AuVHzpJE7HsXr+C0Ca0skw9R7C/B6ru4JbO3a59s=,2019-05-03 04:19:45.105 UTC,2019-05-03 04:21:13.238 UTC,37.7775,-122.3971
Jy3gWb9LVbQ3jEd9ZmkKh/OX/0GG6m0jTulnPa7v9kI=,2019-05-03 04:22:33.925 UTC,2019-05-03 04:25:16.313 UTC,37.7952,-122.4216
NQMcfApRK8kHlqF1ybl9T8Effeu6+G5MzZo2oSQjTvw=,2019-05-03 04:23:37.279 UTC,2019-05-03 04:25:08.421 UTC,37.7833,-122.4358
cdZAPGc+4Wc8ZW8tfvPZtByd7X45HDhO7vD+zcx4rcE=,2019-05-03 04:24:27.120 UTC,2019-05-03 05:02:21.294 UTC,37.7741,-122.3916
I19pi9g5kNdg9JXpWQTMDvD3A32FQEf9qOW/Hp03Q78=,2019-05-03 04:39:05.846 UTC,2019-05-03 04:39:06.902001 UTC,37.778,-122.3937
xkYO2biwPg7nVbEAmFq6eaZ+GewhAyMqk9cMfb6XzIM=,2019-05-03 04:45:45.802 UTC,2019-05-03 04:49:14.469001 UTC,37.7806,-122.3904
7FmOeCWtYPGhwz+jQ2ZJN/9aIQX44U2iroirMIpzx+g=,2019-05-03 04:50:19.894 UTC,2019-05-03 04:50:54.951005 UTC,37.7743,-122.3952
56qoWGVrdUuYVnrMhIKKWwy+TTZEWI1eF4yDd4Oo3xk=,2019-05-03 05:01:05.301 UTC,2019-05-03 05:04:37.858 UTC,37.7211,-122.4474
BK+Wvewe5yDXeWE/7jKC7BuX8I6VyIJWoPhHm+baoTY=,2019-05-03 05:08:11.953 UTC,2019-05-03 05:08:24.683004 UTC,37.7944,-122.4066
F74Cayy9kHgvWAlzgeq3tONfNyRqthSjJrCRFz/pMkI=,2019-05-03 05:27:19.268 UTC,2019-05-03 05:32:06.168 UTC,37.7717,-122.4215
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-03 05:27:20.761 UTC,2019-05-03 05:27:38.271 UTC,37.8043,-122.4158
VNQhsidgWdya6V+OXwpr3OfAQHCLkn8mdQxjYE0LqfI=,2019-05-03 05:27:49.926 UTC,2019-05-03 05:28:08.402 UTC,37.783,-122.3934
3iJsicoESen/MwCzaiSo6HUuxOemVVm1wVqZKpztwWc=,2019-05-03 05:36:54.680 UTC,2019-05-03 05:40:56.125005 UTC,37.7028,-122.4548
GFWrMDsF9ifOlLPF3TbdGrJ8roRhXkH8HdLESCpLwQ8=,2019-05-03 05:58:03.502 UTC,2019-05-03 05:58:09.901002 UTC,37.7898,-122.3934
hxHPEHOprz5K4fxnPtUG1jIMw1dXiY0ay9hlYeufInA=,2019-05-03 06:47:08.949 UTC,2019-05-03 06:47:33.237 UTC,37.7373,-122.4954
sGjw2SctE5BELf3GlYEXgzu9wwR7uvcpFRD0z+4h0ns=,2019-05-03 06:59:26.978 UTC,2019-05-03 06:59:35.374002 UTC,37.787,-122.4163
BK+Wvewe5yDXeWE/7jKC7BuX8I6VyIJWoPhHm+baoTY=,2019-05-03 07:01:25.449 UTC,2019-05-03 07:01:41.057 UTC,37.775,-122.3954
Ashoy8IlCpkRvPkE/Nc2IqUJwffBlEumGRydPfVGP1A=,2019-05-03 07:17:22.513 UTC,2019-05-03 07:18:03.441002 UTC,37.7766,-122.4189
RFSWHmbMLZVBs/Ry9huwvouDhjU9sJewxZYhVXwQuNE=,2019-05-03 08:09:06.159 UTC,2019-05-03 08:09:09.750001 UTC,37.7635,-122.422
RszZj+5p847pSUORz+hRleGr/qnoNRJSX6MQLstPMDs=,2019-05-03 11:58:41.516 UTC,2019-05-03 12:10:17.908001 UTC,37.7898,-122.3932
gQUsX6t5hdBQ9S8UxeEnLGOQZtOXoNx7MiYZG3yWyz0=,2019-05-03 13:18:28.353 UTC,2019-05-03 14:00:50.682001 UTC,37.6801,-121.721
D69aW+ZjXD5OjbdLourUwiEt0Op1JRNLjch1F/6LzG4=,2019-05-03 13:20:15.894 UTC,2019-05-03 13:32:16.727010 UTC,37.7957,-122.3934
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-03 13:20:22.247 UTC,2019-05-03 13:29:05.654 UTC,37.7945,-122.3933
9bKyOqmmhDn1P6ThWS52Ft/BEhtB4TZKyGSzmhszAxM=,2019-05-03 13:29:56.119 UTC,2019-05-03 13:35:37.722 UTC,37.7947,-122.4182
VPJW3SRZUujPmjLF4UmepkKM6f0UBploU9y8WXboJpM=,2019-05-03 13:30:31.953001 UTC,2019-05-03 14:08:22.256 UTC,37.8005,-122.433
mSXjvoz49qLMsh25aRrOMBQL4bfC/X7FDejzDNnWzcM=,2019-05-03 13:42:48.106 UTC,2019-05-03 13:58:19.965 UTC,37.7941,-122.4048
wOXqURbXRhqaksPSakn09BZFzw8ZspwY+4eECgBjxnE=,2019-05-03 13:56:06.482 UTC,2019-05-03 13:56:25.623 UTC,37.7837,-122.3943
CnpdLWR0FCcvXdfsz2z4tq5usDNxqUHvOYrIMAM4+E4=,2019-05-03 14:14:24.044 UTC,2019-05-03 14:37:55.017 UTC,37.794,-122.3967
2SIP79U90tuL25TDcj/TXsGshZsHOg1Yo1mjj3sWp0s=,2019-05-03 14:28:19.739 UTC,2019-05-03 14:34:15.433 UTC,37.7968,-122.3931
TUDVGXRYxaoELUzsyTnh6DeRvPS1AX7jzHb0IRxU0Eg=,2019-05-03 14:30:12.607 UTC,2019-05-03 14:30:36.023 UTC,37.7506,-122.4191
mTtQ4+lXT7P/B73X/koSAepGE8et8c8DfLSvmQf99QY=,2019-05-03 14:35:26.367 UTC,2019-05-03 14:50:18.373016 UTC,37.767,-122.4026
BS51/B2echoEnM5r3MO+VfPv8xmJzr3rC85cvZIm+58=,2019-05-03 14:41:18.207 UTC,2019-05-03 14:54:14.406 UTC,37.788,-122.4067
HYwUgSwK/qBnyDttvwZU/mKbwrmLMFjmq5R7j1xThyU=,2019-05-03 14:41:39.315 UTC,2019-05-03 14:51:54.090001 UTC,37.776,-122.3965
ye5hDfY0AtYB0jmPcOh+9dV9PH8zgMh5St7OVVkPffg=,2019-05-03 14:45:41.823 UTC,2019-05-03 15:04:21.752 UTC,37.8068,-122.4064
HllYK0M+DQMIp2vDCSFHwDT7CRlorj+JRC3XgNY5fgM=,2019-05-03 14:48:16.121 UTC,2019-05-03 14:48:51.600 UTC,37.7989,-122.4207
cSQQCNHal+ZS4kQqg8/wkzp/p4q9LnvF4ex/SO0f5CA=,2019-05-03 14:48:42.618 UTC,2019-05-03 14:48:43.387001 UTC,37.7857,-122.4057
xnCSL5y2iOAX6vbiRpDrwbX6NPmy8+OpBIlRxOC7N68=,2019-05-03 14:48:59.759 UTC,2019-05-03 15:21:09.072017 UTC,37.7519,-122.4309
zqWRNO27pwvgEBkLAaoT1JymA7rX2zLFdZOvb6XkXbY=,2019-05-03 14:49:42.711 UTC,2019-05-03 14:49:49.303001 UTC,37.7836,-122.4027
D9CiY+DiVjRu/+FTqBWnSLgIEnugQKDliJ9yLjsu5tE=,2019-05-03 14:50:55.491 UTC,2019-05-03 14:57:28.782 UTC,37.7994,-122.4476
KDths/32PL7TifFLs2EMOuHnEXlca0F0ZatXr/xnZwk=,2019-05-03 14:51:45.892 UTC,2019-05-03 15:04:42.377 UTC,37.7714,-122.4054
GHQttgaOmxJOW2iPzh88rofa7k95AHW6NYBoHEps2aU=,2019-05-03 14:54:46.974 UTC,2019-05-03 15:05:19.272001 UTC,37.7638,-122.431
5SViqUCknY1rsU+g0gQ6QnDoAqxkEoJhUCGOfTbeP6w=,2019-05-03 14:57:12.676 UTC,2019-05-03 15:13:19.817 UTC,37.7874,-122.3881
HcrRTBVa5vgqNsvG7McqtvTtjGxtX4ZHkkWy28TqPMg=,2019-05-03 15:06:06.802 UTC,2019-05-03 15:24:45.974 UTC,37.8026,-122.4026
zFpoGV69XelkjZZMeDokGasCoUKhfh9LGFO5CK/7AY8=,2019-05-03 15:09:33.571 UTC,2019-05-03 15:09:43.975005 UTC,37.7883,-122.4136
25rkhs95YuSqPI2oy9PJHk7gK1kCvlCRHtYuzffCxGw=,2019-05-03 15:16:45.405 UTC,2019-05-03 15:27:15.849 UTC,37.7832,-122.3993
dUHdFBKy+RTkQpcw6nOS9DAnaqFFXpoLgFTOgeoLQXU=,2019-05-03 15:22:42.012 UTC,2019-05-03 15:22:51.265002 UTC,37.7776,-122.3967
ubPN27vTiPPNrfHxsOcvGZZoo0ovRVxF3NfI0FAoYpo=,2019-05-03 15:26:18.736 UTC,2019-05-03 15:44:50.486 UTC,37.7768,-122.4262
svoe20TgPzAn4MsRkerCCiz3zg4Sf4rZBKh68umeVJE=,2019-05-03 15:27:52.713 UTC,2019-05-03 15:34:50.871 UTC,37.796,-122.4322
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-03 15:35:35.805 UTC,2019-05-03 15:52:12.665 UTC,37.7983,-122.4222
BK+Wvewe5yDXeWE/7jKC7BuX8I6VyIJWoPhHm+baoTY=,2019-05-03 15:39:28.527 UTC,2019-05-03 15:44:28.968 UTC,37.7873,-122.3928
R+1UPcSSKq97m3KRNzQqhaFrFok6n0krPm5XqSttRYM=,2019-05-03 15:39:55.165 UTC,2019-05-03 15:40:00.492002 UTC,37.7616,-122.4174
hi2XoqAl0ZlICgdvWlJvov5AItPC5xJzgADURleiJX4=,2019-05-03 15:41:28.426 UTC,2019-05-03 15:56:08.394 UTC,37.7759,-122.4194
EWOAIDBV4WlXU8Brl1EPSp8jG05eJZXert2cCXn/fXI=,2019-05-03 15:45:02.557 UTC,2019-05-03 16:03:36.951 UTC,37.7622,-122.4412
i8yA7rQz83bJJDcESZoH9/NYXYPorT1bKeMhfsLkYu8=,2019-05-03 15:47:52.550 UTC,2019-05-03 15:50:46.902 UTC,37.7886,-122.3957
5SViqUCknY1rsU+g0gQ6QnDoAqxkEoJhUCGOfTbeP6w=,2019-05-03 15:50:39.115 UTC,2019-05-03 16:19:01.602 UTC,37.7964,-122.3948
HVmhm7hpFjJY3+SsFqXy5CF6rc33A/EcfH4egxwli8E=,2019-05-03 15:51:37.635 UTC,2019-05-03 15:56:24.702009 UTC,37.7819,-122.3921
dUHdFBKy+RTkQpcw6nOS9DAnaqFFXpoLgFTOgeoLQXU=,2019-05-03 15:54:20.474 UTC,2019-05-03 15:54:25.751001 UTC,37.8012,-122.4329
j63hAEjC0CLu0s085zaKhDg/rHn9WFzvZ3iZWgIQzy4=,2019-05-03 15:55:02.633 UTC,2019-05-03 16:11:49.407 UTC,37.7639,-122.3879
KGiExUxzJchWXv0R4iGqUAcGFNu0OwhDdIZuA2KkkDg=,2019-05-03 15:55:54.069 UTC,2019-05-03 17:41:43.528001 UTC,37.7718,-122.5107
GnABkTNSN8hYztLBzXMvOjUY6hWJYUZeuOhxDuXt73E=,2019-05-03 16:00:25.907 UTC,2019-05-03 16:00:40.403 UTC,37.7852,-122.4043
d1TsodVtbho6OZN14OcBOK7iqiT/0OSObBauckEEDlQ=,2019-05-03 16:05:00.250 UTC,2019-05-03 16:11:11.513 UTC,37.7462,-122.4224
7j62CzKurdWOJDm1HMewHj3P7kbPcWWBOC3O8/7FXYs=,2019-05-03 16:05:52.062 UTC,2019-05-03 16:15:46.250 UTC,37.8088,-122.4099
Wkx8lIncw4gdDfjlPwWPLulki34SDI3l9Q4z+/dX5ZQ=,2019-05-03 16:07:41.183 UTC,2019-05-03 16:08:29.939 UTC,37.7909,-122.4037
/7FwluSzw2D3aEUtoL558dwQRb998JmfihqIoEjrolw=,2019-05-03 16:09:45.352 UTC,2019-05-03 16:21:58.977002 UTC,37.7912,-122.3983
6wZf4/NGK6akX2O5zQz/Kv3LEOjkLNAP9MzDpYEDyrU=,2019-05-03 16:13:40.137 UTC,2019-05-03 16:13:58.315001 UTC,37.7895,-122.408
3zgBzHbt9HGblTuxuvq/QNBq7HmEMN9vcfFe9/93BDI=,2019-05-03 16:14:21.423 UTC,2019-05-03 16:25:36.586 UTC,37.7755,-122.3961
ZM/IgdJ77fvsFuloVNYMFIpr4UPk1QKbg3qj7+CqOs0=,2019-05-03 16:16:13.878 UTC,2019-05-03 17:09:43.413 UTC,37.798,-122.4058
RYf5V99zHji6saVGCzV/k1G6rfe4TbDmcgP4PMat7U8=,2019-05-03 16:18:19.696 UTC,2019-05-03 16:18:23.350001 UTC,37.782,-122.3923
Oo0lGrUo+gMk1l/oArKWiadIqzSTq2cenaPmsYS1G7U=,2019-05-03 16:19:45.326 UTC,2019-05-03 16:39:27.885 UTC,37.7718,-122.4338
7+JgEPjblKNadX5oMJgzWi3l9SrkmIDATshS8YUQymk=,2019-05-03 16:20:39.799 UTC,2019-05-03 16:35:32.276 UTC,37.801,-122.413
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-03 16:21:56.871 UTC,2019-05-03 17:12:01.601 UTC,37.777,-122.4189
FYlC8llbuM+OVONkXN0AGZL2EzDhSlwsUXTFLPefc9k=,2019-05-03 16:23:18.917 UTC,2019-05-03 16:31:24.933 UTC,37.7894,-122.3964
GHQttgaOmxJOW2iPzh88rofa7k95AHW6NYBoHEps2aU=,2019-05-03 16:28:44.254 UTC,2019-05-03 17:04:55.607 UTC,37.7836,-122.3985
mHhJAQwsSPv2VE3PSejNAV4VgD0QIkC7FwkAy5DdrQ4=,2019-05-03 16:29:30.527 UTC,2019-05-03 16:42:12.424 UTC,37.7611,-122.4281
IbIO7n9M1xq3LD6SZeJr2Jx/Kr+gYm65W+rcbEPqQAE=,2019-05-03 16:29:38.091 UTC,2019-05-03 16:35:32.998 UTC,37.7884,-122.3972
WBCOjd2DPT1bHbph7Thw0U5zJVk6y3XHgOUmBbu/yFg=,2019-05-03 16:31:59.052 UTC,2019-05-03 17:05:58.198 UTC,37.7796,-122.4201
O/0j5slzvHgaGqC3+MlRGHbmbkHv/hkquLZQFw6HWc8=,2019-05-03 16:32:21.398 UTC,2019-05-03 16:36:40.611 UTC,37.7843,-122.3951
dUHdFBKy+RTkQpcw6nOS9DAnaqFFXpoLgFTOgeoLQXU=,2019-05-03 16:33:30.951 UTC,2019-05-03 16:35:15.793001 UTC,37.8009,-122.4328
ygiunfxZGuMoWm/5w6yqutTfWzLAJhImL1zgyPCgswQ=,2019-05-03 16:34:16.156 UTC,2019-05-03 16:35:07.447 UTC,37.7709,-122.3913
FlHQjjljml9yB4kaRwQfLaysBEcNKWUJJnF9QOfDHGc=,2019-05-03 16:42:07.087 UTC,2019-05-03 17:52:49.200001 UTC,37.7961,-122.3939
6c6Jq13TeIAhsRHGv9qNMSYOLRpiuSD8CkS8ZMV0JHA=,2019-05-03 16:48:04.522 UTC,2019-05-03 16:48:12.281001 UTC,37.7842,-122.4763
4TAFypjFe53E3k4gewwQZ8GHxBG3GSjHkCRp/ESjxtc=,2019-05-03 16:48:31.408 UTC,2019-05-03 16:58:41.794 UTC,37.7893,-122.4054
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-03 16:50:44.596 UTC,2019-05-03 17:06:11.559001 UTC,37.8018,-122.3973
3B3FMib+gKMziCL3uPb7HXs7KrtuelH0jhZ6eQ2UM74=,2019-05-03 16:51:16.380 UTC,2019-05-03 17:13:04.157001 UTC,37.8063,-122.4115
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-03 16:52:41.679 UTC,2019-05-03 17:02:06.730 UTC,37.7938,-122.3999
KDths/32PL7TifFLs2EMOuHnEXlca0F0ZatXr/xnZwk=,2019-05-03 16:54:53.989 UTC,2019-05-03 16:55:00.667 UTC,37.7711,-122.4042
agCV4kapyog4CtxIG4ag0dVAFv9MqVKjFrnCgeLRp2o=,2019-05-03 16:56:18.553 UTC,2019-05-03 17:17:47.308 UTC,37.7761,-122.3941
5lgua+u0NrxVYZUC/7OKO5nmuXF2GHxzcKKc35l4j3c=,2019-05-03 16:57:03.054 UTC,2019-05-03 17:48:38.097 UTC,37.9877,-121.8588
RdhejhVTOeNN3CwF80GK7RA6+e7dOWM7v7Bf/ZeVck0=,2019-05-03 17:00:30.732 UTC,2019-05-03 17:00:44.948002 UTC,37.7758,-122.3924
G3bdC1b7qMShUKXHOt22QuRNw7DFQyGcZIfKBXMeJjg=,2019-05-03 17:01:59.269 UTC,2019-05-03 17:08:05.057 UTC,37.7892,-122.4015
GFWrMDsF9ifOlLPF3TbdGrJ8roRhXkH8HdLESCpLwQ8=,2019-05-03 17:06:03.240 UTC,2019-05-03 17:06:13.841002 UTC,37.8702,-122.2989
Dyg9++GeVbsEsUFVgrU1VQgDNjPkhqR03ehDOOW/Mqs=,2019-05-03 17:06:08.577 UTC,2019-05-03 17:45:24.776 UTC,37.7786,-122.4148
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-03 17:07:26.563 UTC,2019-05-03 17:08:05.811002 UTC,37.7906,-122.4051
ixYrCCB+cPViJ4cJ28JjiB/nogx3QQfb3HjUzzk6BdU=,2019-05-03 17:21:46.809 UTC,2019-05-03 17:37:12.575017 UTC,37.7612,-122.3936
aIBJzjJ8xNlNjtAFZZKntSNiw+I6gqB7ixXD7NTs73k=,2019-05-03 17:22:29.963 UTC,2019-05-03 17:23:46.769003 UTC,37.7811,-122.3911
mHhJAQwsSPv2VE3PSejNAV4VgD0QIkC7FwkAy5DdrQ4=,2019-05-03 17:23:22.432 UTC,2019-05-03 17:32:39.198 UTC,37.7733,-122.4357
jJMHFJQpYNCZLcssivixnyRjjG4dNQ769mX7AXsbCc8=,2019-05-03 17:24:22.058 UTC,2019-05-03 17:33:47.212 UTC,37.7712,-122.3992
xUJu3ZlviT7rmw/KfafIHukcuOZvqaIe8EKqqMHAQxQ=,2019-05-03 17:29:51.446 UTC,2019-05-03 17:33:20.826 UTC,37.7728,-122.4098
tKNOazIKYk+Jl7UDqGFQbXKUswTdO9HjphaQN3Yvanw=,2019-05-03 17:34:37.286 UTC,2019-05-03 17:34:51.232002 UTC,37.7795,-122.3917
OO/WxJeTnhv1xselYYias8IWhrKNVhvCj73e2sKCYbE=,2019-05-03 17:36:02.138 UTC,2019-05-03 17:36:25.701 UTC,37.7908,-122.3903
GHQttgaOmxJOW2iPzh88rofa7k95AHW6NYBoHEps2aU=,2019-05-03 17:38:11.914 UTC,2019-05-03 17:51:07.166 UTC,37.7935,-122.3962
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-03 17:40:46.822 UTC,2019-05-03 18:08:05.177 UTC,37.7864,-122.4091
+7ryai+BnfhzEqQP4LqJp0FKxD0mPW164kEETtup4So=,2019-05-03 17:43:15.216 UTC,2019-05-03 18:04:16.811 UTC,37.7861,-122.4114
0G85FC6mlOLZg1DuNPXepKgz4qlOtO69TNqxXNqgI+Y=,2019-05-03 17:43:49.842 UTC,2019-05-03 17:44:59.606 UTC,37.7779,-122.3951
GKOMBPL3pj7yolss+/QxAYac9sLYoEm1ChQWsrdZN/o=,2019-05-03 17:45:16.208 UTC,2019-05-03 18:00:31.613 UTC,37.7817,-122.3967
F74Cayy9kHgvWAlzgeq3tONfNyRqthSjJrCRFz/pMkI=,2019-05-03 17:50:19.173 UTC,2019-05-03 17:51:03.854002 UTC,37.7603,-122.3965
0ILl3Vf5ia70qDOKAqbtOJOla97F/TcxCLaEvDOl4hI=,2019-05-03 17:59:50.819 UTC,2019-05-03 18:45:37.142 UTC,37.7864,-122.4018
f8Jl4v6XVoGEWoacx60pBv7nr7FgE3JraQTBlIOu014=,2019-05-03 18:04:35.479001 UTC,2019-05-03 18:17:12.539 UTC,37.7947,-122.435
uIa0aWzHPdL7pBvserY8eOqcwJpng8yTfbxc6zPqpaA=,2019-05-03 18:06:17.446 UTC,2019-05-03 18:59:50.992 UTC,37.7544,-122.3869
qr8Eq8KbuBuVbcLTie8Q8VPsN/xw/fDHR//lA1nPAOo=,2019-05-03 18:10:56.928 UTC,2019-05-03 18:23:21.478 UTC,37.7889,-122.4488
KGiExUxzJchWXv0R4iGqUAcGFNu0OwhDdIZuA2KkkDg=,2019-05-03 18:12:39.362 UTC,2019-05-03 18:18:37.561001 UTC,37.7969,-122.3952
98fRl+YtwYvgvTmbHXHtBx6ZMrvZ249wunjG/Y9+nNE=,2019-05-03 18:13:48.262 UTC,2019-05-03 18:36:34.444 UTC,37.7909,-122.3922
zFpoGV69XelkjZZMeDokGasCoUKhfh9LGFO5CK/7AY8=,2019-05-03 18:24:01.852 UTC,2019-05-03 18:34:45.651 UTC,37.7882,-122.4136
NQMcfApRK8kHlqF1ybl9T8Effeu6+G5MzZo2oSQjTvw=,2019-05-03 18:24:12.845 UTC,2019-05-03 18:34:36.975 UTC,37.72,-122.4286
6wET1s3a8YmzoqZJ6vqj4edwhfrggfuV2njJHVDuMkA=,2019-05-03 18:24:20.102 UTC,2019-05-03 18:28:16.442010 UTC,37.8054,-122.4162
FzGpayBhgThyNSWSFyqrV/NGchsgyZuC68v3onEPlr4=,2019-05-03 18:24:20.809 UTC,2019-05-03 18:31:47.847001 UTC,37.8056,-122.4171
OO/WxJeTnhv1xselYYias8IWhrKNVhvCj73e2sKCYbE=,2019-05-03 18:25:49.583 UTC,2019-05-03 18:59:19.563 UTC,37.7915,-122.3918
0rXuV6iuqVAsimeYLvrfwZacEJlaPDpwIi8dVlIjaTY=,2019-05-03 18:30:37.562 UTC,2019-05-03 18:43:01.427 UTC,37.7842,-122.396
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-03 18:30:47.794 UTC,2019-05-03 18:44:17.879 UTC,37.7842,-122.3955
GHQttgaOmxJOW2iPzh88rofa7k95AHW6NYBoHEps2aU=,2019-05-03 18:32:59.409 UTC,2019-05-03 18:33:01.435 UTC,37.7749,-122.4001
nW8Ai+ya+xnTTevXOrIskgnJCp7UuOtTdCqSPcD2GwI=,2019-05-03 18:35:57.531 UTC,2019-05-03 18:44:33.952005 UTC,37.7614,-122.4189
MGG7jVtCAvTDuEmy2xexjUSJUXyZKa1BSDkUqU/0/OM=,2019-05-03 18:42:25.201 UTC,2019-05-03 18:48:31.603 UTC,37.793,-122.4097
GFWrMDsF9ifOlLPF3TbdGrJ8roRhXkH8HdLESCpLwQ8=,2019-05-03 18:46:35.410 UTC,2019-05-03 19:04:28.050010 UTC,37.7867,-122.4017
3iJsicoESen/MwCzaiSo6HUuxOemVVm1wVqZKpztwWc=,2019-05-03 18:46:42.234 UTC,2019-05-03 18:47:40.013001 UTC,37.7028,-122.4548
xn6C6eBPTAQUV+HsTy3s7EMhLIDgq+5SscSwfbshQIM=,2019-05-03 18:53:15.457 UTC,2019-05-03 19:57:16.104003 UTC,37.8059,-122.4188
ZRcZrmMHi10WPM0sQAQowJgGmeNySlLVD1IMBHZ/1bE=,2019-05-03 18:58:03.585 UTC,2019-05-03 19:14:32.234 UTC,37.7827,-122.3973
P2oujis6yOz6ZAOO7kxY1G2siY7PPViLx0um3NX/yS0=,2019-05-03 19:00:59.101 UTC,2019-05-03 19:11:00.814 UTC,37.7777,-122.3886
YyS6+u/cH+jCB8kezxz8z9ltFgnKfAWLXtLp247T2LU=,2019-05-03 19:04:09.836 UTC,2019-05-03 19:13:27.267 UTC,37.7881,-122.3938
Oxf3ZZtDZ0d1WcRN0VPm6pd9etJYxENFSyo3dMgV/60=,2019-05-03 19:11:17.381 UTC,2019-05-03 19:43:58.570 UTC,37.7751,-122.4175
98fRl+YtwYvgvTmbHXHtBx6ZMrvZ249wunjG/Y9+nNE=,2019-05-03 19:11:56.012 UTC,2019-05-03 19:33:32.868 UTC,37.8074,-122.4186
olcKges6l9YQ7WhkOFiukqF7CEOWnVU3/wHU+ievVlk=,2019-05-03 19:13:19.167 UTC,2019-05-03 19:19:29.405 UTC,37.7761,-122.4148
hrlNPmVfcMgDIqV5vvDIzs+4MEBcs6PhBeVUAYT41go=,2019-05-03 19:13:34.104 UTC,2019-05-03 19:43:37.293 UTC,37.8047,-122.4027
q+5oXc9wlQAh9cP83zhM1ToXyCnESGVuKOW2id266iU=,2019-05-03 19:17:27.441 UTC,2019-05-03 20:05:27.728001 UTC,37.8045,-122.4031
LFbABwAfTgxkoDhfpq9Vnt8np4zp5CMGeUd42yhaDxs=,2019-05-03 19:18:14.105 UTC,2019-05-03 19:19:07.323 UTC,37.7903,-122.4254
F2iY7+PBcP1Dqar391uTk0c88BOg1gnKmTu/2y3X+4E=,2019-05-03 19:20:50.740 UTC,2019-05-03 19:43:16.415 UTC,37.8048,-122.403
FzGpayBhgThyNSWSFyqrV/NGchsgyZuC68v3onEPlr4=,2019-05-03 19:23:01.310 UTC,2019-05-03 20:35:40.012008 UTC,37.8066,-122.4161
6wET1s3a8YmzoqZJ6vqj4edwhfrggfuV2njJHVDuMkA=,2019-05-03 19:23:03.888 UTC,2019-05-03 20:07:54.868006 UTC,37.8079,-122.4191
wiBx58x0eu7qLd0OwtUG3HTuv8IWC16c5VVuV0Icz+o=,2019-05-03 19:23:38.722 UTC,2019-05-03 19:24:45.743 UTC,37.8061,-122.4186
h2eXi4TNmjIJpMetofvubwdysowrMee8/haXUGTxnxM=,2019-05-03 19:24:33.953 UTC,2019-05-03 19:25:13.437 UTC,37.7596,-122.4265
0ILl3Vf5ia70qDOKAqbtOJOla97F/TcxCLaEvDOl4hI=,2019-05-03 19:27:28.748 UTC,2019-05-03 19:27:30.727001 UTC,37.7964,-122.4028
PygqqnQtEXjKnb4oTbTtTmylT2Nd7KSAo1HIWaYzkvo=,2019-05-03 19:30:39.329 UTC,2019-05-03 19:44:05.573 UTC,37.7764,-122.3958
X5apzXgBn0Y8QD5KmdEhxZSnmDLiTukU29lUkeMo6kE=,2019-05-03 19:31:15.412 UTC,2019-05-03 19:32:58.129 UTC,37.8083,-122.4149
ubIcnGOU+idI7a8mYX3a1WapmGxHEPyhy8eBEBtW/Cs=,2019-05-03 19:33:28.571 UTC,2019-05-03 20:09:58.855 UTC,37.8028,-122.4031
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-03 19:33:58.861 UTC,2019-05-03 19:44:54.360 UTC,37.7932,-122.3996
hxHPEHOprz5K4fxnPtUG1jIMw1dXiY0ay9hlYeufInA=,2019-05-03 19:42:37.700 UTC,2019-05-03 19:43:17.331 UTC,37.78,-122.4352
2BH8XcJXqwhZbSJUVu7n+KnMmMObzDGmmzUqYu9NBXo=,2019-05-03 19:44:46.303 UTC,2019-05-03 19:44:52.018002 UTC,37.7631,-122.3983
GFWrMDsF9ifOlLPF3TbdGrJ8roRhXkH8HdLESCpLwQ8=,2019-05-03 19:45:05.301 UTC,2019-05-03 19:56:06.917017 UTC,37.7882,-122.4218
3iJsicoESen/MwCzaiSo6HUuxOemVVm1wVqZKpztwWc=,2019-05-03 19:45:25.972 UTC,2019-05-03 20:04:33.810008 UTC,37.7721,-122.391
