userId,startedAt,endedAt,startedLocationLat,startedLocationLong,endedLocationLat,endedLocationLong
6ivBXfQGkexs0HBZ1dOgRHZWw/Y2bJpJqiUwNLlK2Gc=,2019-05-01 21:49:09.692 UTC,2019-05-01 21:53:18.747 UTC,37.7862,-122.3993,37.7887,-122.4025
LFlU9S3THc0Sc0YCvRA1hNSs77jwmGa88AGX3MrxWCE=,2019-05-01 21:49:38.121 UTC,2019-05-01 21:53:41.891 UTC,37.7843,-122.4037,37.7894,-122.3975
VCm9JW7qHpJjtNwcG8WoUH1EBGY7fSkjU22EYnUhgj4=,2019-05-01 21:52:21.256 UTC,2019-05-01 22:18:20.051 UTC,37.7706,-122.4455,37.7706,-122.4768
G3bdC1b7qMShUKXHOt22QuRNw7DFQyGcZIfKBXMeJjg=,2019-05-01 21:57:35.784 UTC,2019-05-01 22:01:46.482 UTC,37.7948,-122.4031,37.789,-122.4017
MMCqC+E1N/GRi3tRvm+wOcYS8tKsCu0A6ck2lQzpiDk=,2019-05-01 22:02:19.409 UTC,2019-05-01 22:19:39.737 UTC,37.7886,-122.3925,37.7613,-122.4013
J8qNzFJbGXtrcMBmAbs/wL8PDmhJLJxb9n7PALQ260A=,2019-05-01 22:02:39.166 UTC,2019-05-01 22:13:41.778 UTC,37.751,-122.4382,37.7695,-122.4264
BwX27Z+DXeIDr96JZ8lMZUr53mXE116B0u6J1y8zuH8=,2019-05-01 22:07:05.941 UTC,2019-05-01 22:13:56.336 UTC,37.7898,-122.3974,37.7872,-122.3874
SXWAZr18ze7zCoeVcq587TBWQ/psKiyjhHWnOOhNwvc=,2019-05-01 22:10:48.785 UTC,2019-05-01 22:27:39.993 UTC,37.8012,-122.3986,37.809,-122.413
mrPJhIgvcJ8HWAN9aZxj3RfJTAchtAbPNzsIht0camE=,2019-05-01 22:17:05.306 UTC,2019-05-01 22:31:33.036 UTC,37.8085,-122.4098,37.7959,-122.3943
HKrd8cz8avaa9trLjuC8vW8ujoPQwgnqj3EasoOgggM=,2019-05-01 22:36:44.579 UTC,2019-05-01 22:39:35.029 UTC,37.7933,-122.3985,37.7953,-122.3949
9P83s+/FjSfzlSZSAL8CmjlsvJ83RYpm1A5VTsaH4jY=,2019-05-01 22:39:05.027 UTC,2019-05-01 22:47:58.645 UTC,37.7649,-122.4201,37.7641,-122.4219
vvxB8a6psf0An/yCaJ9ssM6gb7h3THfgysKsohaixxY=,2019-05-01 22:47:57.619 UTC,2019-05-01 23:01:20.689 UTC,37.8065,-122.4148,37.7944,-122.3953
LFlU9S3THc0Sc0YCvRA1hNSs77jwmGa88AGX3MrxWCE=,2019-05-01 22:50:29.053 UTC,2019-05-01 22:54:01.388 UTC,37.7898,-122.3977,37.7856,-122.403
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 22:53:28.856 UTC,2019-05-01 23:06:17.832 UTC,37.8062,-122.4221,37.806,-122.4221
JrS37IsFPxACEexFSQR2uh6s8pNzIoV8E0hmO7+LqgM=,2019-05-01 23:02:12.180 UTC,2019-05-01 23:06:34.846 UTC,37.7944,-122.3931,37.7889,-122.3928
mF6EOkojbdv17dR0nKyaN+OMkYjnBxW7GZRvRVXH7G8=,2019-05-01 23:02:44.370 UTC,2019-05-01 23:08:16.080 UTC,37.7767,-122.4141,37.7845,-122.4085
eR4f1eXhrT7YiRL1JJeQiMUZILUTQpE3CMIXZgmxto8=,2019-05-01 23:03:31.923 UTC,2019-05-01 23:12:19.379 UTC,37.7892,-122.4012,37.7758,-122.3952
D04dZJFQYR11z9J/11NkbObnB7r2Rpxn9mp8PSX4a/8=,2019-05-01 23:05:05.458 UTC,2019-05-01 23:13:30.237 UTC,37.7778,-122.3919,37.7946,-122.3926
EGl+iMxtPWs/O3MYm3h3CtWc5wM2/Ukri9GjqiAaDhs=,2019-05-01 23:07:03.861 UTC,2019-05-01 23:14:15.884 UTC,37.8062,-122.4221,37.8063,-122.4222
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-01 23:08:19.107 UTC,2019-05-01 23:13:17.728 UTC,37.7867,-122.3949,37.7946,-122.3926
/AB2EyoDWgWkDpYpuADkvbdoGAlbuALRXQn7OyVNpi0=,2019-05-01 23:08:52.441 UTC,2019-05-01 23:18:08.030 UTC,37.7889,-122.3988,37.7769,-122.3952
QhyasGW6msdIeABkKEyO21kC9dBu1guhPim0NZgNkHI=,2019-05-01 23:10:02.295 UTC,2019-05-01 23:25:44.476 UTC,37.8019,-122.4018,37.7879,-122.4128
ixYrCCB+cPViJ4cJ28JjiB/nogx3QQfb3HjUzzk6BdU=,2019-05-01 23:12:21.958 UTC,2019-05-01 23:36:37.433 UTC,37.796,-122.4041,37.7613,-122.3935
jX0zwINSJi2Ii0lZbCrxSeJyvRoUgJTIA5MUKXzdBdc=,2019-05-01 23:14:42.170 UTC,2019-05-01 23:29:13.074 UTC,37.8015,-122.4011,37.7885,-122.4169
7CbuIm5TuH8TZbkUUMJRNADltikExaTLqFwIumdiBAo=,2019-05-01 23:17:57.507 UTC,2019-05-01 23:22:34.669 UTC,37.7913,-122.3964,37.798,-122.3997
5I0U1CUJIxhtFnvjW9W3hTLroDx7tdc+qyfr3Ielocw=,2019-05-01 23:21:53.908 UTC,2019-05-01 23:32:09.318 UTC,37.7928,-122.3998,37.7916,-122.4133
VNalW5pPUlPm2tKzQpK9yo/dqt61tQyU5+nNwyqPq60=,2019-05-01 23:29:28.962 UTC,2019-05-01 23:32:21.727 UTC,37.7896,-122.3905,37.7936,-122.3954
CxhIzE0ohoR4sTOLcz5pV+NFmqBZhUpnf3FM0KO5uqw=,2019-05-01 23:31:25.603 UTC,2019-05-01 23:38:13.339 UTC,37.799,-122.4283,37.8071,-122.4189
v7Qo7KrHPWL6zoKpih+3jxmVQSUtLazVqfNRLiSQjJo=,2019-05-01 23:32:26.248 UTC,2019-05-02 01:51:57.227 UTC,37.7822,-122.4073,37.7823,-122.393
nW8Ai+ya+xnTTevXOrIskgnJCp7UuOtTdCqSPcD2GwI=,2019-05-01 23:33:04.985 UTC,2019-05-01 23:37:43.175 UTC,37.7847,-122.401,37.7773,-122.4084
SZlxflevXQX2ZbTlV2CEAn5LOE21bUCuy16uB+PoCuE=,2019-05-01 23:36:03.199 UTC,2019-05-02 15:24:34.446 UTC,37.7805,-122.3896,37.7947,-122.3951
cgRPm27gbLNCy2tIQlWfXqSxEZ+oxP9eqkYLt2vprLM=,2019-05-01 23:36:19.736 UTC,2019-05-01 23:39:40.936 UTC,37.7774,-122.4495,37.7791,-122.452
YUuP+oha2/iMIAnaOicXf7stJUzKzOINJ6PRyKaHkrs=,2019-05-01 23:38:15.155 UTC,2019-05-01 23:45:51.063 UTC,37.7751,-122.4517,37.7702,-122.4469
G3zA/lDIC63b1urJfK+uB7RfokNgDaE8fhYLeQa1FQI=,2019-05-01 23:38:54.548 UTC,2019-05-01 23:42:55.766 UTC,37.7832,-122.3935,37.7895,-122.4012
cEji24cVgtP0dtfKbdEn60Rwu5rERM3MikTeyqCq2ls=,2019-05-01 23:39:37.375 UTC,2019-05-02 00:20:27.744 UTC,37.7953,-122.398,37.805,-122.4686
2nWw3jvutTJa77XAtVTXw0hCa+d1njKSlKa5hOdLeUE=,2019-05-01 23:39:59.409 UTC,2019-05-01 23:59:32.803 UTC,37.805,-122.4025,37.7763,-122.3944
v5GBxFLrlT7Agh7Scf47gAXBirIBYtfe6bt3uR/sSgg=,2019-05-01 23:40:50.171 UTC,2019-05-01 23:49:48.220 UTC,37.7838,-122.4051,37.783,-122.4131
z9dW+2JYMuuBnyCv+myDQANNDAQbaA4vWI3qvbnkbrA=,2019-05-01 23:41:06.204 UTC,2019-05-01 23:46:55.346 UTC,37.7832,-122.3923,37.7895,-122.4013
scAGTIrdyRVzuphWtN9tUTvoOHC5Syz2HTGQj/lVeHw=,2019-05-01 23:42:04.311 UTC,2019-05-01 23:47:06.602 UTC,37.7805,-122.3904,37.7754,-122.3899
WefGUCPVaB6pjYjfo+W3aVo0Ja2mfqVzKzpVDrZcqxs=,2019-05-01 23:45:14.513 UTC,2019-05-01 23:50:29.453 UTC,37.8031,-122.4132,37.7997,-122.4165
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-01 23:47:03.075 UTC,2019-05-02 00:02:54.726 UTC,37.7839,-122.4037,37.7841,-122.4243
jHh1Lh97lS2lvS84zN2OTn9fodnUrelVsau5PHeepOo=,2019-05-01 23:48:58.418 UTC,2019-05-01 23:51:55.158 UTC,37.7929,-122.4001,37.7975,-122.4019
j4TdictHe1HaQDZU+4YWSZ6OV1cwV7M+h6VGrWdK4XM=,2019-05-01 23:54:34.207 UTC,2019-05-02 00:04:22.354 UTC,37.7843,-122.4076,37.7801,-122.3898
i8yA7rQz83bJJDcESZoH9/NYXYPorT1bKeMhfsLkYu8=,2019-05-01 23:57:59.239 UTC,2019-05-02 00:02:09.714 UTC,37.7805,-122.3909,37.7865,-122.3963
I1q53BnxO052UV6XP/NK6QdetqaW2/c3hlreB1fBRM4=,2019-05-01 23:58:12.260 UTC,2019-05-02 00:28:08.004 UTC,37.7765,-122.3947,37.8086,-122.4108
E3QELtfkK1ddKOWXIRaV4zB9bzo23TexBQvi48yxz68=,2019-05-01 23:58:22.397 UTC,2019-05-02 00:08:32.951 UTC,37.7922,-122.4006,37.7923,-122.4133
zGy/PsMEBXezOKYQwYaMN1zN2BHMb1bUlfxgY4v/zTo=,2019-05-02 00:00:50.252 UTC,2019-05-02 00:11:07.194 UTC,37.7944,-122.393,37.8085,-122.4103
Ixlgh+3wpqorv/Uw76sVbVOB+ewt9CDLrkBTmpUL3PQ=,2019-05-02 00:03:10.465 UTC,2019-05-02 00:19:03.005 UTC,37.7768,-122.3954,37.7904,-122.4217
dKDI94oy1vjXMIogDUPEExGYbIFh/CQoTG9qGeaxDaY=,2019-05-02 00:08:47.549 UTC,2019-05-02 00:16:02.612 UTC,37.7864,-122.3963,37.777,-122.395
J3dFqeITAhsStUAANlUuqDVqfuLr490hSC1Qzm9BujY=,2019-05-02 00:09:30.536 UTC,2019-05-02 00:15:18.357 UTC,37.7957,-122.3942,37.8064,-122.4048
4kHUTM8eC6gVQt0NVNKrcoQ++qKjhe2PoA2fb4j6Lek=,2019-05-02 00:11:26.353 UTC,2019-05-02 00:13:48.651 UTC,37.7944,-122.3929,37.7943,-122.3931
SJQUrBxQdaK2Dcae/nQOx2Q+AIZYDdRa562QI1UfL2U=,2019-05-02 00:12:34.096 UTC,2019-05-02 00:33:40.557 UTC,37.8003,-122.4012,37.7905,-122.4212
CxhIzE0ohoR4sTOLcz5pV+NFmqBZhUpnf3FM0KO5uqw=,2019-05-02 00:12:35.345 UTC,2019-05-02 00:20:52.011 UTC,37.8072,-122.419,37.7991,-122.4281
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 00:12:36.945 UTC,2019-05-02 00:17:45.626 UTC,37.7855,-122.4299,37.7826,-122.4325
+VU/fazmlmuzaAVECclqJ2O0makSReDo6R1hzHqP/1E=,2019-05-02 00:13:43.367 UTC,2019-05-02 00:39:16.742 UTC,37.807,-122.4187,37.7787,-122.3878
o75AuVHzpJE7HsXr+C0Ca0skw9R7C/B6ru4JbO3a59s=,2019-05-02 00:13:48.664 UTC,2019-05-02 00:28:42.927 UTC,37.791,-122.3993,37.7763,-122.3991
jX0zwINSJi2Ii0lZbCrxSeJyvRoUgJTIA5MUKXzdBdc=,2019-05-02 00:13:50.627 UTC,2019-05-02 00:25:09.309 UTC,37.7884,-122.4154,37.7832,-122.4318
4kHUTM8eC6gVQt0NVNKrcoQ++qKjhe2PoA2fb4j6Lek=,2019-05-02 00:15:25.364 UTC,2019-05-02 00:17:50.988 UTC,37.7944,-122.393,37.7941,-122.3931
IszkwHIoc89FsxBCBnQepUmDZlYGtoi3E7DFXt3/HB0=,2019-05-02 00:18:58.336 UTC,2019-05-02 00:24:32.918 UTC,37.7674,-122.4531,37.7672,-122.4467
aGJSrfzBhHxH4Xg/bzT94D+p0e8AyRIDoLauzINcRXU=,2019-05-02 00:23:04.988 UTC,2019-05-02 00:29:24.608 UTC,37.799,-122.4012,37.7898,-122.3941
Tn62BqGsg9OetxnydsYVZCDYvf43CzvLstSY6tBsy7Y=,2019-05-02 00:23:28.855 UTC,2019-05-02 00:36:09.796 UTC,37.7928,-122.3977,37.8001,-122.412
zqWRNO27pwvgEBkLAaoT1JymA7rX2zLFdZOvb6XkXbY=,2019-05-02 00:23:45.668 UTC,2019-05-02 00:35:03.443 UTC,37.7883,-122.3928,37.7836,-122.4027
OCT2B/ShjXPZQ0YY4xfiJ+iy1m9xpxdNrvYAwlqswm8=,2019-05-02 00:29:03.067 UTC,2019-05-02 00:44:58.645 UTC,37.7868,-122.3889,37.7705,-122.3916
tP+WmfMn3Q5aLggs+GrTVs+MIay+QclvoPUtTLwH6dk=,2019-05-02 00:33:00.929 UTC,2019-05-02 00:58:59.690 UTC,37.8062,-122.4051,37.7802,-122.3894
sC7zAJ7hjFg+3RHkDTeD8Na2bMgBMO7cUw4xEvqIVc4=,2019-05-02 00:36:48.270 UTC,2019-05-02 00:44:19.407 UTC,37.7777,-122.3972,37.7901,-122.3928
MgjWa0ITXL3UI2HnPMFQkSIGgB8HyJcl4yJpzGosXK8=,2019-05-02 00:39:18.567 UTC,2019-05-02 00:45:55.158 UTC,37.7838,-122.3918,37.7891,-122.3997
5XX/iy97ImF5956LWNepfabiXNLXLQ1oZZ2rxN+CLN4=,2019-05-02 00:39:41.496 UTC,2019-05-02 00:45:01.799 UTC,37.8009,-122.4286,37.797,-122.4327
YUuP+oha2/iMIAnaOicXf7stJUzKzOINJ6PRyKaHkrs=,2019-05-02 00:40:25.873 UTC,2019-05-02 00:55:42.650 UTC,37.7702,-122.4443,37.776,-122.4466
eQDy6CCWV9VR997FQ/qnuPYl7wEW9Jf9hBWDZS9Kh4U=,2019-05-02 00:41:46.148 UTC,2019-05-02 00:55:26.961 UTC,37.8014,-122.3983,37.7939,-122.396
oCc3Yp+nE3QYiM6VC+j9kHyiixNww869CLCW+GGZc3M=,2019-05-02 00:42:17.813 UTC,2019-05-02 00:42:44.830 UTC,37.7937,-122.393,37.7937,-122.393
oCc3Yp+nE3QYiM6VC+j9kHyiixNww869CLCW+GGZc3M=,2019-05-02 00:42:58.136 UTC,2019-05-02 01:17:18.897 UTC,37.7937,-122.393,37.7905,-122.4423
RFSWHmbMLZVBs/Ry9huwvouDhjU9sJewxZYhVXwQuNE=,2019-05-02 00:43:13.428 UTC,2019-05-02 00:50:55.645 UTC,37.7939,-122.3962,37.8063,-122.4048
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-02 00:46:51.770 UTC,2019-05-02 00:50:03.444 UTC,37.7979,-122.4008,37.803,-122.4025
cOc6EoyIHTk2RjHnptHuPi3rz01X7s0c/Ac4H+2KIzw=,2019-05-02 00:47:03.204 UTC,2019-05-02 01:15:18.611 UTC,37.8049,-122.4027,37.8072,-122.4168
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 00:49:35.663 UTC,2019-05-02 00:56:15.882 UTC,37.7814,-122.4392,37.776,-122.4305
wI2ZG/sFxsARx4LF2OJUpkWq8vrY8w1tJ3K2EKccH4s=,2019-05-02 00:51:08.342 UTC,2019-05-02 01:03:36.095 UTC,37.7937,-122.3928,37.774,-122.3921
WBCOjd2DPT1bHbph7Thw0U5zJVk6y3XHgOUmBbu/yFg=,2019-05-02 00:51:20.750 UTC,2019-05-02 00:59:34.896 UTC,37.7816,-122.4238,37.7881,-122.4114
ubPN27vTiPPNrfHxsOcvGZZoo0ovRVxF3NfI0FAoYpo=,2019-05-02 00:51:28.263 UTC,2019-05-02 01:00:17.676 UTC,37.7652,-122.419,37.7482,-122.411
8Dugvwt8nSeAhjtAgylC0XtrPfGsSGnNJ8QugHYkDeM=,2019-05-02 00:52:01.380 UTC,2019-05-02 00:56:30.696 UTC,37.8023,-122.4029,37.8065,-122.4047
aG+rMglZ+rPf2xj+Talmw0GRVbWX/sZkorZtIUf/uQo=,2019-05-02 00:52:54.930 UTC,2019-05-02 01:02:30.035 UTC,37.7618,-122.412,37.767,-122.4291
n8mqiqxUjmN02NfqIlFAqD6lAG5zx+1cO95l1gJrS6A=,2019-05-02 00:57:33.444 UTC,2019-05-02 01:01:27.394 UTC,37.8078,-122.4191,37.8076,-122.4207
1eebhiGsIYKdwpOYqgy9Ux7ytBByRTK+gmt+bMC76yM=,2019-05-02 00:59:18.356 UTC,2019-05-02 01:07:00.901 UTC,37.7725,-122.3912,37.7788,-122.3929
5EyvF9nmH3Hkc438yqIUXioqyYfu3mjsUdEepWU8/Io=,2019-05-02 01:00:23.476 UTC,2019-05-02 01:05:29.055 UTC,37.8063,-122.4046,37.8086,-122.4091
KLaNqE+EmBBi02inFxi61VOzn0iBUgV7dNqy3jbLddw=,2019-05-02 01:01:46.245 UTC,2019-05-02 01:14:09.708 UTC,37.7852,-122.464,37.7691,-122.4506
I1E56gpLNqy0IUamTmrHg66Zab6kR6GfrHxMQ18cpaY=,2019-05-02 01:02:17.173 UTC,2019-05-02 01:03:38.499 UTC,37.7767,-122.4239,37.7768,-122.424
hjuBah907b9k6knSBHQEI93cgguxrZr70V9azKo87mU=,2019-05-02 01:03:04.667 UTC,2019-05-02 01:09:41.304 UTC,37.7644,-122.3892,37.7653,-122.3998
kjHtMJY4jxd7l3nwCx99ALpwu7+1xYHLRqehxzO8TUI=,2019-05-02 01:04:38.736 UTC,2019-05-02 01:06:42.849 UTC,37.8038,-122.4115,37.8019,-122.4106
I1q53BnxO052UV6XP/NK6QdetqaW2/c3hlreB1fBRM4=,2019-05-02 01:05:35.277 UTC,2019-05-02 01:58:47.312 UTC,37.8076,-122.4156,37.8068,-122.4257
5EyvF9nmH3Hkc438yqIUXioqyYfu3mjsUdEepWU8/Io=,2019-05-02 01:06:25.726 UTC,2019-05-02 01:23:54.853 UTC,37.8085,-122.4091,37.8083,-122.4145
cgRPm27gbLNCy2tIQlWfXqSxEZ+oxP9eqkYLt2vprLM=,2019-05-02 01:10:55.272 UTC,2019-05-02 01:17:38.814 UTC,37.779,-122.4521,37.776,-122.452
o2jFIjuL4TAUIacr4tii/QL5wqB0Av3FnJFJobbkJr8=,2019-05-02 01:14:59.859 UTC,2019-05-02 01:22:38.914 UTC,37.7617,-122.3888,37.778,-122.3915
xkYO2biwPg7nVbEAmFq6eaZ+GewhAyMqk9cMfb6XzIM=,2019-05-02 01:17:39.431 UTC,2019-05-02 01:43:50.950 UTC,37.7916,-122.4192,37.7798,-122.3893
z0fVe0Je/63Ytd9WN2NHkZdPksz5qqOAkw11gPZNA44=,2019-05-02 01:22:07.821 UTC,2019-05-02 01:26:12.349 UTC,37.7706,-122.3907,37.7737,-122.3878
I19pi9g5kNdg9JXpWQTMDvD3A32FQEf9qOW/Hp03Q78=,2019-05-02 01:27:58.396 UTC,2019-05-02 01:33:58.143 UTC,37.7854,-122.3972,37.778,-122.3935
ixYrCCB+cPViJ4cJ28JjiB/nogx3QQfb3HjUzzk6BdU=,2019-05-02 01:31:14.628 UTC,2019-05-02 01:46:35.162 UTC,37.7627,-122.3939,37.75,-122.4183
kjHtMJY4jxd7l3nwCx99ALpwu7+1xYHLRqehxzO8TUI=,2019-05-02 01:31:37.765 UTC,2019-05-02 01:46:39.068 UTC,37.8018,-122.4106,37.7972,-122.4221
KLaNqE+EmBBi02inFxi61VOzn0iBUgV7dNqy3jbLddw=,2019-05-02 01:33:04.695 UTC,2019-05-02 01:40:29.556 UTC,37.7689,-122.4505,37.7756,-122.4489
aIBJzjJ8xNlNjtAFZZKntSNiw+I6gqB7ixXD7NTs73k=,2019-05-02 01:33:59.872 UTC,2019-05-02 01:41:03.556 UTC,37.7887,-122.4,37.7846,-122.396
KLaNqE+EmBBi02inFxi61VOzn0iBUgV7dNqy3jbLddw=,2019-05-02 01:41:06.424 UTC,2019-05-02 01:53:48.705 UTC,37.7756,-122.4489,37.7963,-122.4372
fPIOza3fKZyG5R35IYtAygA7W4S2IsmzRvlnhfdvIuE=,2019-05-02 01:41:26.831 UTC,2019-05-02 01:51:56.908 UTC,37.7737,-122.3927,37.7812,-122.3999
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 01:41:35.188 UTC,2019-05-02 01:59:00.433 UTC,37.78,-122.4206,37.7891,-122.3911
5SViqUCknY1rsU+g0gQ6QnDoAqxkEoJhUCGOfTbeP6w=,2019-05-02 01:43:20.769 UTC,2019-05-02 01:49:55.055 UTC,37.7955,-122.4003,37.801,-122.4051
i8yA7rQz83bJJDcESZoH9/NYXYPorT1bKeMhfsLkYu8=,2019-05-02 01:50:28.689 UTC,2019-05-02 01:53:54.343 UTC,37.786,-122.3956,37.78,-122.3911
5EyvF9nmH3Hkc438yqIUXioqyYfu3mjsUdEepWU8/Io=,2019-05-02 01:51:21.591 UTC,2019-05-02 01:56:34.700 UTC,37.8077,-122.42,37.8084,-122.4136
ZM/IgdJ77fvsFuloVNYMFIpr4UPk1QKbg3qj7+CqOs0=,2019-05-02 01:53:06.280 UTC,2019-05-02 02:02:39.910 UTC,37.7937,-122.3962,37.7882,-122.4111
i8yA7rQz83bJJDcESZoH9/NYXYPorT1bKeMhfsLkYu8=,2019-05-02 01:56:11.798 UTC,2019-05-02 02:00:38.298 UTC,37.7799,-122.3912,37.7853,-122.3969
7Ua0QRudVr+I+5OAc5E0+3waZwn/hxHQe9eKHe5eE1M=,2019-05-02 01:56:34.103 UTC,2019-05-02 02:04:27.601 UTC,37.8031,-122.4026,37.8033,-122.4178
I1q53BnxO052UV6XP/NK6QdetqaW2/c3hlreB1fBRM4=,2019-05-02 02:12:22.140 UTC,2019-05-02 02:31:09.906 UTC,37.8047,-122.4236,37.7846,-122.4329
f60QWYslugSow6MEID5MHLy4VFaKamLsWAoPdbYoAxQ=,2019-05-02 02:13:37.537 UTC,2019-05-02 02:17:27.757 UTC,37.7963,-122.4237,37.7951,-122.4301
7s7j+ZoEv0ixmKhavFTjgk6Y7lwmK+gVhuvtLePItmE=,2019-05-02 02:14:38.020 UTC,2019-05-02 02:21:48.411 UTC,37.7797,-122.3892,37.7946,-122.3929
jJMHFJQpYNCZLcssivixnyRjjG4dNQ769mX7AXsbCc8=,2019-05-02 02:16:29.129 UTC,2019-05-02 02:24:19.159 UTC,37.781,-122.4001,37.7715,-122.3989
ysdmGTRKzOlSYy+23WngdW+haRyRNCMbC2yD8cpNlVw=,2019-05-02 02:19:58.803 UTC,2019-05-02 02:29:26.287 UTC,37.78,-122.3895,37.781,-122.3889
Ashoy8IlCpkRvPkE/Nc2IqUJwffBlEumGRydPfVGP1A=,2019-05-02 02:21:50.897 UTC,2019-05-02 02:42:23.454 UTC,37.7802,-122.3899,37.7775,-122.4193
/n49o4/BNNqxMM/+W8gI6taAYqolANW2TgeJSs91qZQ=,2019-05-02 02:21:50.997 UTC,2019-05-02 02:34:03.217 UTC,37.8085,-122.4099,37.7939,-122.3956
7s7j+ZoEv0ixmKhavFTjgk6Y7lwmK+gVhuvtLePItmE=,2019-05-02 02:22:23.078 UTC,2019-05-02 02:32:01.818 UTC,37.7945,-122.3928,37.8059,-122.419
Y6nmwsBVTYeoEdoF+YgWNAud7BhkuEVjFMksQunEZ60=,2019-05-02 02:30:00.011 UTC,2019-05-02 02:39:10.672 UTC,37.7944,-122.3931,37.7874,-122.3882
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 02:40:24.348 UTC,2019-05-02 02:50:03.813 UTC,37.7834,-122.3964,37.7789,-122.3924
Zzkf3iaAF2WxSqWkGkyAc1gnP6SrmR8iWdkSclQ2yd4=,2019-05-02 02:53:01.728 UTC,2019-05-02 02:59:47.421 UTC,37.7749,-122.4312,37.7663,-122.4276
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 02:53:49.565 UTC,2019-05-02 03:02:56.885 UTC,37.7797,-122.3915,37.7833,-122.3984
FYlC8llbuM+OVONkXN0AGZL2EzDhSlwsUXTFLPefc9k=,2019-05-02 02:54:44.376 UTC,2019-05-02 03:00:13.876 UTC,37.7956,-122.3941,37.7977,-122.3993
5EyvF9nmH3Hkc438yqIUXioqyYfu3mjsUdEepWU8/Io=,2019-05-02 03:01:54.263 UTC,2019-05-02 03:06:18.378 UTC,37.8084,-122.4135,37.8083,-122.4155
5EyvF9nmH3Hkc438yqIUXioqyYfu3mjsUdEepWU8/Io=,2019-05-02 03:07:01.229 UTC,2019-05-02 03:14:38.710 UTC,37.8082,-122.4155,37.8049,-122.4204
I7eImuw35SY7457dcYb4z+QiIOoDBL+klmdJh15MUeE=,2019-05-02 03:07:30.647 UTC,2019-05-02 03:37:22.303 UTC,37.7771,-122.4287,37.7719,-122.4316
+YGTj+MMNuYsc7qb2XGtRThVyUBDKyKI7Ead6/AIs80=,2019-05-02 03:09:02.880 UTC,2019-05-02 03:18:58.978 UTC,37.7833,-122.3984,37.7906,-122.405
J1vgkju+CMIOP8kOz3eZrw6cPDpz7L0mw/T5ieKW5ns=,2019-05-02 03:12:10.505 UTC,2019-05-02 03:20:51.801 UTC,37.7914,-122.4059,37.7772,-122.419
tCVcxb0BeZhfjTcvJMHgIlEY6aHZk4lYeBReMCLzkdc=,2019-05-02 03:18:59.598 UTC,2019-05-02 03:20:33.601 UTC,37.7952,-122.3937,37.7952,-122.3936
LhiSr8nx25deB6oaLvSyuIQjmiq0UAY4flULj/8P5nQ=,2019-05-02 03:21:57.734 UTC,2019-05-02 03:25:16.204 UTC,37.7812,-122.3999,37.7777,-122.394
tCVcxb0BeZhfjTcvJMHgIlEY6aHZk4lYeBReMCLzkdc=,2019-05-02 03:24:18.656 UTC,2019-05-02 03:32:07.014 UTC,37.7959,-122.3943,37.8087,-122.4107
mgcryKrH6N7Lnq5TGU2ngl6bT4SJllN9L4I2SU+sx68=,2019-05-02 03:57:54.989 UTC,2019-05-02 04:06:02.713 UTC,37.7787,-122.3924,37.7836,-122.3986
tCVcxb0BeZhfjTcvJMHgIlEY6aHZk4lYeBReMCLzkdc=,2019-05-02 04:00:03.991 UTC,2019-05-02 04:12:58.405 UTC,37.8084,-122.4099,37.7941,-122.3955
svoe20TgPzAn4MsRkerCCiz3zg4Sf4rZBKh68umeVJE=,2019-05-02 04:06:39.250 UTC,2019-05-02 04:18:07.303 UTC,37.7997,-122.409,37.7957,-122.4321
HllYK0M+DQMIp2vDCSFHwDT7CRlorj+JRC3XgNY5fgM=,2019-05-02 13:13:19.744 UTC,2019-05-02 13:24:32.331 UTC,37.7992,-122.4227,37.7952,-122.3967
ME4N66udu5s7pzGrD9OwIjFzFcs00ViTvzopHYRuuXo=,2019-05-02 13:20:10.263 UTC,2019-05-02 13:26:52.036 UTC,37.7947,-122.3926,37.7851,-122.3951
gQUsX6t5hdBQ9S8UxeEnLGOQZtOXoNx7MiYZG3yWyz0=,2019-05-02 13:49:59.897 UTC,2019-05-02 14:14:54.381 UTC,37.7898,-122.4017,37.7647,-122.4104
J8qNzFJbGXtrcMBmAbs/wL8PDmhJLJxb9n7PALQ260A=,2019-05-02 14:02:14.970 UTC,2019-05-02 14:02:30.248 UTC,37.7698,-122.4264,37.7697,-122.4262
J8qNzFJbGXtrcMBmAbs/wL8PDmhJLJxb9n7PALQ260A=,2019-05-02 14:02:56.283 UTC,2019-05-02 14:12:15.237 UTC,37.7697,-122.4262,37.754,-122.4389
